package_id,date,time_of_day,driver_id,warehouse_id,delivery_zone_id,package_type,package_weight,package_width,package_height,package_depth,package_value,promised_delivery_time,actual_delivery_time,delivery_status,customer_rating,weather_condition,traffic_condition,fuel_consumption,vehicle_type,is_return_trip,customer_id,payment_method,promotional_code_used,is_new_customer,package_insurance,has_mobile_notification,delivery_cost,profitability,optimization_factor
389db3a2,2025-01-24,12:14,D019,W02,Z13,Heavy,5.15,87.0,27.5,93.2,,2.0,5.9,Significantly Delayed,2.5,Cloudy,Heavy,0.89,Motorcycle,False,C5071,Credit Card,False,True,False,True,34.37,,0.011925242752039544
65408a9a,2025-02-12,19:35,D015,W01,Z23,Standard,9.2,95.5,59.0,42.6,251.46,0.9,10.2,Slightly Delayed,4.0,Clear,Moderate,0.0,Bicycle,False,C9214,Cash,False,True,False,True,9.07,-24.81,0.1967855278487307
d033596b,2025-01-31,11:37,D007,W05,Z02,Standard,21.49,89.8,31.8,89.5,,7.0,11.8,Significantly Delayed,2.5,Clear,Severe,0.85,Motorcycle,False,C2526,Credit Card,False,True,True,True,24.27,,0.26953134009570034
868775a1,2025-03-18,17:50,D002,W08,Z13,Express,1.9,60.6,28.6,28.0,457.27,160.0,17.4,On Time,4.0,Clear,Light,0.86,Motorcycle,False,C8921,PayPal,False,False,False,True,29.54,-7.29,0.7371792320584492
c8cdbbc2,2025-02-05,12:26,D036,W01,Z17,Refrigerated,13.64,17.0,51.3,31.7,411.31,1.6,17.1,Slightly Delayed,4.0,Clear,Moderate,0.6028357268581487,Van,False,C5178,Cash,False,False,False,True,20.9,-18.16,0.22604324330424452
048de9d0,2025-01-02,19:11,D041,W06,Z02,Refrigerated,10.71,79.4,20.5,27.1,750.51,14.0,15.3,Slightly Delayed,4.0,Clear,Moderate,0.0,Bicycle,False,C6224,Cash,False,False,True,True,20.51,30.74,0.03544769490868205
72c72dd0,2025-01-27,15:51,D006,W03,Z 15,Heavy,8.29,66.4,29.6,17.9,864.33,0.16666666666666666,11.8,Significantly Delayed,4.5,Clear,Moderate,0.72,Truck,False,C6964,Invoice,False,True,True,False,16.3,26.33,0.7441041591342032
2ec16b70,2025-03-02,15:31,D039,W04,Z24,Heavy,2.27,23.1,15.4,67.3,115.16,3.0,6.5,Significantly Delayed,,Cloudy,Moderate,1.24,Motorcycle,False,C5704,Cash,False,False,True,False,39.22,-4.09,0.8309257992257736
a7ff902d,2025-01-12,19:36,D037,W03,Z30,Same-day,2.34,57.8,43.6,24.5,808.43,18.0,19.6,Slightly Delayed,4.0,Clear,Heavy,0.55,Motorcycle,False,C5886,Credit Card,False,True,True,False,30.92,38.75,0.7576231766103142
ad09afd7,2025-01-26,14:28,D027,W04,Z16,Heavy,18.82,91.4,12.8,74.4,,11.0,13.7,Significantly Delayed,2.0,Clear,Heavy,1.18,Truck,False,C9548,Cash,False,False,False,True,17.26,,0.31499994162326306
92bcdbfe,2025-02-26,14:15,D012,W01,Z 20,Heavy,28.39,20.8,15.3,77.8,457.29,1.3,18.8,Significantly Delayed,3.0,Rainy,Severe,5.04,Truck,False,C5021,Credit Card,False,False,False,True,23.31,-23.77,0.6877714990111972
9dd835e7,2025-01-06,19:19,D016,W02,Z12,Fragile,8.55,21.2,81.7,37.8,129.47,0.03333333333333333,7.9,Significantly Delayed,2.0,Cloudy,Severe,0.0,Bicycle,False,C5540,Invoice,False,True,False,True,35.29,-12.45,0.2215817922924368
9f68b4e6,2025-01-28,19:41,D026,W06,Z23,Standard,16.1,57.5,46.3,56.6,764.88,200.0,19.6,On Time,5.0,Clear,Light,0.33,Van,False,C7537,Credit Card,False,True,True,True,14.6,20.58,0.08245115353386434
65ca6d49,2025-01-18,19:44,D049,W06,Z21,Heavy,2.99,87.3,23.8,53.7,498.72,14.0,16.7,Slightly Delayed,4.0,Rainy,Light,0.52,Motorcycle,False,C4953,Cash,False,False,False,True,16.24,-14.05,0.48869201946335983
7008f9db,2025-03-19,11:20,D034,W02,Z21,Fragile,3.92,44.3,76.6,85.8,714.53,0.1,2.9,Significantly Delayed,2.5,Rainy,Moderate,2.54,Truck,False,C8427,PayPal,False,False,False,True,15.82,-24.55,0.8022633493710386
4af247e0,2025-02-27,09:04,D037,W04,Z26,Same-day,,73.9,94.4,21.2,639.14,2.0,2.7,Significantly Delayed,2.0,Clear,Moderate,0.43,Motorcycle,True,C4949,Credit Card,False,False,False,True,,,0.7463454736001789
36da4547,2025-01-12,18:57,D031,W01,Z27,Express,2.77,92.6,53.8,90.1,756.98,5.0,5.7,Slightly Delayed,3.5,Cloudy,Moderate,0.81,Van,False,C6526,PayPal,False,False,False,True,20.45,-17.7,0.3550185834812075
903c6b33,2025-01-01,08:50,D048,W03,Z24,Express,13.98,69.5,69.8,33.2,645.0,2.1,23.5,Slightly Delayed,4.0,Rainy,Light,6.94,Truck,False,C7108,PayPal,True,False,True,False,26.71,14.76,0.29170160046427573
b62aa7d0,2025-03-19,08:40,D009,W05,Z08,Fragile,15.73,22.7,24.9,11.9,161.4,2.1,27.6,Significantly Delayed,2.5,Stormy,Severe,0.0,Bicycle,False,C5082,PayPal,False,False,False,True,20.97,-21.18,0.4272619900604667
206dce21,2025-03-09,11:55,D029,W03,Z06,Refrigerated,6.22,33.7,59.7,20.2,642.23,11.0,18.0,Significantly Delayed,2.0,Snowy,Heavy,0.0,Bicycle,False,C6774,Invoice,False,False,True,True,36.55,27.94,0.46087714874290064
27438328,2025-03-10,13:58,D034,W02,Z09,Refrigerated,12.42,90.0,83.3,50.2,581.89,0.38333333333333336,26.4,Significantly Delayed,3.5,Snowy,Light,2.220465437234979,Truck,False,C6136,PayPal,False,False,False,True,24.64,-15.35,0.1556132954815953
a6428341,2025-01-26,16:24,D005,W02,Z27,Refrigerated,13.99,53.8,50.0,91.7,644.85,15.0,17.9,Slightly Delayed,4.5,Foggy,Heavy,2.287839877190175,Truck,False,C6563,PayPal,False,True,True,True,23.47,17.3,0.36793350675308023
a4fea69b,2025-03-06,08:01,D030,W01,Z29,Refrigerated,23.3,86.2,15.5,98.7,483.45,5.0,5.1,Slightly Delayed,4.0,Clear,Light,0.8443861508920715,Van,False,C3105,PayPal,False,False,False,False,14.9,-10.55,0.2584886190801585
bc450bd0,2025-01-02,13:15,D024,W02,Z 25,Standard,11.91,29.9,80.8,80.1,496.28,220.0,27.5,Significantly Delayed,2.5,Clear,Severe,0.0,Bicycle,False,C4078,Credit Card,False,False,False,False,24.12,-15.69,0.9690577464173475
f01c1d8c,2025-02-23,16:10,D022,W06,Z14,Same-day,12.66,49.8,92.4,47.8,310.84,17.0,16.5,On Time,5.0,Cloudy,Light,2.69,Truck,False,C1463,PayPal,False,False,True,False,33.73,12.14,0.448409604619461
bc1a4098,2025-02-01,14:47,D018,W04,Z11,Fragile,1.48,93.3,66.7,16.6,821.41,5.0,10.5,Significantly Delayed,,Cloudy,Severe,0.92,Motorcycle,False,C6511,PayPal,False,False,False,True,20.88,-14.14,0.5796584225436089
03af91cc,2025-01-28,16:24,D013,W05,Z 15,Express,25.98,80.6,25.5,38.9,,30.0,3.0,On Time,5.0,Cloudy,Moderate,0.46,Van,False,C1725,Credit Card,False,False,True,True,22.61,,0.9803444499629415
ac4271a9,2025-02-16,15:32,D033,W06,Z28,Same-day,,38.7,61.3,53.4,673.27,20.0,21.1,Slightly Delayed,3.5,Clear,Light,0.0,Bicycle,False,C4270,PayPal,False,False,False,True,,,0.027509854212550477
8f825b13,2025-01-08,13:44,D010,W08,Z28,Express,17.5,32.3,11.2,77.0,445.62,1.6,17.8,Slightly Delayed,3.5,Windy,Light,3.01,Van,False,C6248,PayPal,False,False,True,True,35.27,12.35,0.22144034198807794
4d175f40,2025-01-09,09:39,D045,W08,Z29,Express,,13.5,48.2,92.6,373.29,22.0,23.9,Slightly Delayed,3.5,Clear,Heavy,0.0,Bicycle,False,C6349,PayPal,False,False,False,True,,,0.5061675923192048
c349f96e,2025-02-17,13:54,D004,W08,Z12,Fragile,14.52,67.1,73.9,52.1,256.43,0.06666666666666667,8.5,Significantly Delayed,2.5,Cloudy,Heavy,3.49,Van,False,C1375,Credit Card,False,False,False,True,33.97,-9.52,0.09196041498691376
8a68140c,2025-02-20,09:53,D010,W03,Z 10,Heavy,29.93,46.4,25.1,22.3,987.69,150.0,20.2,Significantly Delayed,2.0,Stormy,Moderate,4.62,Truck,False,C3570,Invoice,False,False,False,False,29.75,-15.82,0.5076683482280043
6b39dae6,2025-02-11,11:45,D034,W08,Z 25,Express,12.79,74.6,98.4,11.6,507.51,50.0,7.7,On Time,2.0,Cloudy,Moderate,4.57,Truck,False,C6785,Invoice,True,False,False,True,29.73,-5.74,0.9097151535252626
a841bcb7,2025-01-28,11:27,D023,W04,Z 10,Refrigerated,29.77,52.5,85.8,60.1,682.31,40.0,6.9,On Time,2.5,Rainy,Moderate,0.0,Bicycle,False,C9236,Credit Card,False,False,True,False,33.34,31.94,0.5406924220486194
b1b76318,2025-03-02,11:55,D020,W07,Z 01,Heavy,26.9,13.0,88.2,46.0,961.6,15.0,17.5,Slightly Delayed,3.5,Clear,Moderate,3.14,Truck,False,C6503,Invoice,False,True,False,False,17.3,-28.05,0.0047246947606846
7537a83a,2025-03-09,12:50,D041,W05,Z28,Same-day,6.44,87.0,68.8,37.1,562.77,14.0,16.3,Slightly Delayed,3.0,Cloudy,Moderate,0.0,Bicycle,False,C1590,Credit Card,False,False,False,False,38.0,-6.09,0.21242766698077853
61e62319,2025-03-29,08:40,D008,W03,Z04,Same-day,14.73,61.8,36.1,88.8,617.71,20.0,21.8,Slightly Delayed,4.0,Clear,Moderate,3.28,Van,False,C5857,PayPal,False,False,True,False,51.02,35.22,0.9704105835963586
a9102254,2025-02-23,16:30,D038,W01,Z06,Standard,20.74,72.4,95.2,72.6,368.64,19.0,20.8,Slightly Delayed,4.5,Clear,Light,0.0,Bicycle,False,C6924,PayPal,False,False,False,True,19.92,-15.84,0.06602538296909355
2f8406d2,2025-03-04,09:56,D012,W06,Z 05,Fragile,29.21,16.9,31.2,71.1,251.87,30.0,5.0,On Time,3.0,Cloudy,Heavy,0.0,Bicycle,False,C2503,Invoice,False,False,False,True,17.15,-18.95,0.14524749718802776
a60d5077,2025-02-10,10:49,D048,W08,Z 05,Fragile,16.81,87.4,57.3,44.6,556.59,0.1,6.9,Significantly Delayed,4.5,Foggy,Moderate,0.73,Truck,False,C3840,Invoice,False,False,False,False,17.25,-16.19,0.9779594484973109
cf36ed94,2025-01-26,18:14,D031,W03,Z09,Express,0.51,47.4,44.2,38.3,630.37,16.0,16.3,Slightly Delayed,3.0,Clear,Light,0.72,Van,False,C1891,Invoice,False,False,False,True,23.6,-13.89,0.19328919337120187
5236d565,2025-03-11,09:17,D010,W02,Z03,Express,8.25,35.4,56.8,67.2,84.61,230.0,27.5,On Time,3.5,Snowy,Heavy,0.38,Motorcycle,False,C7766,Cash,False,False,False,False,23.98,-9.47,0.8468423828514002
22d2eb8f,2025-03-07,10:30,D041,W07,Z 25,Fragile,15.86,15.0,15.5,43.7,631.84,17.0,20.2,Slightly Delayed,4.0,Cloudy,Moderate,5.06,Truck,False,C9174,Credit Card,False,False,False,True,24.18,-29.05,0.8916177628618103
15913fc9,2025-01-30,19:06,D026,W01,Z12,Refrigerated,23.72,88.0,61.0,45.4,558.93,19.0,22.1,Slightly Delayed,3.5,Clear,Moderate,10.261488619089526,Truck,False,C7404,Credit Card,False,False,True,False,41.6,16.64,0.9767596333640014
2a378c06,2025-01-22,16:37,D050,W05,Z 25,Same-day,0.38,23.5,34.6,14.7,206.92,2.1,21.8,Slightly Delayed,,Clear,Moderate,4.89,Truck,False,C1069,Credit Card,False,False,False,True,45.28,-5.45,0.9004760977654505
e33bc4e3,2025-03-30,12:55,D038,W05,Z 05,Heavy,,11.8,71.9,24.5,421.56,10.0,11.6,Slightly Delayed,4.0,Clear,Moderate,0.13,Motorcycle,False,C1351,Credit Card,False,False,True,True,,,0.31602809507677065
6139b0cb,2025-02-23,16:32,D002,W03,Z11,Standard,28.55,55.6,93.6,57.8,68.84,21.0,24.3,Slightly Delayed,3.5,Clear,Heavy,6.25,Truck,False,C8623,Cash,False,True,False,False,20.57,-31.8,0.6564047149126884
a3754e2b,2025-01-20,08:45,D009,W02,Z02,Same-day,12.41,45.4,15.6,36.0,966.12,0.25,16.9,Significantly Delayed,3.0,Foggy,Moderate,0.0,Bicycle,False,C1270,Invoice,True,False,True,True,26.83,43.32,0.6880420919863419
a8303235,2025-01-14,17:55,D045,W03,Z13,Same-day,0.62,53.4,44.1,47.3,995.33,70.0,9.0,On Time,2.5,Cloudy,Moderate,0.87,Motorcycle,False,C3514,Invoice,False,False,False,True,44.49,-10.82,0.2482909847374356
7905570b,2025-01-12,08:59,D041,W06,Z29,Refrigerated,3.29,45.2,99.6,80.2,765.31,11.0,13.4,Significantly Delayed,2.5,Clear,Heavy,0.38715197215777264,Motorcycle,False,C5784,Credit Card,False,True,False,False,16.44,-9.37,0.04168053210963485
533eed33,2025-03-04,19:52,D017,W01,Z12,Express,10.36,13.6,94.6,24.9,400.94,210.0,23.8,On Time,4.0,Clear,Moderate,6.84,Truck,False,C1619,Credit Card,False,False,False,True,26.65,-7.49,0.7748484700783435
c1a9233a,2025-03-31,13:32,D012,W02,Z18,Express,17.24,91.6,88.7,67.0,761.8,0.2,13.1,Significantly Delayed,4.0,Rainy,Moderate,2.4,Van,False,C7506,Cash,False,False,False,True,34.44,1.46,0.42762997009130777
9e273602,2025-01-21,19:46,D040,W05,Z 20,Heavy,29.13,65.6,95.0,83.4,452.12,200.0,21.9,On Time,3.5,Clear,Light,0.0,Bicycle,False,C3086,PayPal,False,False,False,True,28.19,-18.45,0.6988311078958177
fa4e7282,2025-01-01,13:36,D033,W07,Z07,Standard,6.55,83.0,38.1,46.3,786.21,0.1,4.86,Significantly Delayed,2.0,Rainy,Moderate,0.57,Motorcycle,False,C8095,Cash,False,False,True,False,17.89,42.15,0.18932520914323792
a940e10c,2025-02-25,16:39,D040,W03,Z23,Standard,0.76,66.9,23.1,84.3,495.21,210.0,22.8,On Time,4.0,Cloudy,Heavy,0.29,Van,False,C2518,Cash,False,False,False,True,16.65,-24.89,0.12782608371721949
90730bf1,2025-03-05,18:09,D035,W01,Z13,Refrigerated,24.59,66.3,27.4,45.5,68.41,1.4,15.4,Slightly Delayed,4.5,Clear,Light,2.730308424673974,Van,False,C7339,Credit Card,False,False,True,True,27.89,-9.96,0.8348023051154205
1b6a0be2,2025-02-11,12:59,D035,W06,Z 10,Fragile,14.66,39.5,93.5,36.7,908.33,220.0,25.3,On Time,3.5,Clear,Heavy,4.04,Truck,False,C3124,Credit Card,False,True,False,False,22.51,-24.72,0.9287185461092079
80b66945,2025-02-26,14:35,D002,W01,Z16,Fragile,15.35,36.6,56.2,55.6,892.81,1.1,13.9,Significantly Delayed,2.5,Windy,Moderate,0.24,Motorcycle,False,C4772,PayPal,False,False,False,True,12.67,-16.05,0.7882470418514338
3cad9e1b,2025-01-28,14:46,D037,W04,Z17,Heavy,22.43,13.5,29.6,99.9,305.8,90.0,10.5,On Time,4.0,Clear,Moderate,0.23,Motorcycle,False,C7610,Credit Card,False,False,True,False,22.6,3.04,0.9479671786115916
40da0a93,2025-01-02,13:56,D037,W06,Z 15,Fragile,12.83,10.5,75.6,79.7,90.27,16.0,16.8,Slightly Delayed,4.0,Clear,Moderate,0.0,Bicycle,False,C2796,Invoice,False,False,False,True,18.07,-14.09,0.9723252235635282
48b6ac2e,2025-03-19,19:22,D030,W04,Z19,Express,0.36,69.5,42.3,30.0,512.34,1.9,18.7,On Time,5.0,Cloudy,Light,0.0,Bicycle,False,C8903,Cash,False,False,False,False,14.12,-12.28,0.3706989703631478
73c95ce0,2025-03-16,12:03,D002,W04,Z09,Express,1.82,47.7,82.2,52.4,990.95,15.0,15.3,Slightly Delayed,3.5,Clear,Moderate,1.49,Truck,False,C6285,PayPal,False,False,False,True,17.7,-18.18,0.6475431073697429
ae19ce14,2025-02-17,15:52,D019,W06,Z28,Heavy,29.26,93.4,92.2,16.2,752.29,0.35,26.6,Significantly Delayed,2.0,Rainy,Heavy,1.31,Motorcycle,False,C9321,Cash,False,False,False,True,31.98,-17.48,0.23544999560828428
c4f6b334,2025-01-03,19:10,D039,W05,Z13,Heavy,6.05,43.3,79.0,42.4,720.27,19.0,25.2,Significantly Delayed,2.0,Cloudy,Severe,2.1,Van,False,C9219,Credit Card,False,False,False,True,22.46,-21.73,0.15674433029649326
108dcfc1,2025-03-21,19:04,D008,W05,Z07,Express,9.69,49.5,72.5,63.0,,19.0,35.46,Significantly Delayed,2.0,Clear,Light,3.13,Truck,False,C9037,PayPal,False,True,False,True,26.29,,0.24330296006105256
636156ed,2025-01-26,09:39,D030,W05,Z03,Same-day,13.19,90.7,97.9,11.5,417.99,22.0,22.3,Slightly Delayed,3.5,Clear,Moderate,1.05,Van,False,C3293,Cash,False,True,True,False,28.45,15.36,0.34673089426287507
9ffe710c,2025-01-25,16:30,D050,W04,Z24,Same-day,19.65,44.4,16.8,59.1,107.61,12.0,16.1,Significantly Delayed,2.0,Stormy,Moderate,1.41,Motorcycle,False,C4804,Invoice,False,False,False,False,43.92,-12.16,0.13504029935327266
2c060505,2025-02-09,15:24,D022,W07,Z24,Same-day,0.75,97.7,48.8,20.8,465.16,2.0,3.4,Significantly Delayed,1.5,Cloudy,Moderate,1.3,Motorcycle,False,C5518,Cash,False,False,False,True,39.88,-9.0,0.9961786970379937
b82893b9,2025-02-12,10:38,D011,W06,Z09,Express,25.61,48.7,78.7,27.7,391.57,0.4,8.6,Significantly Delayed,2.0,Clear,Severe,0.35,Motorcycle,False,C9752,Invoice,False,False,True,True,23.76,8.25,0.8279463013522008
01ce6e20,2025-02-14,15:25,D015,W05,Z 01,Standard,6.25,29.3,55.1,49.4,731.85,9.0,13.0,Significantly Delayed,2.5,Clear,Severe,0.53,Motorcycle,False,C2440,Invoice,True,False,False,True,17.22,-15.18,0.10449858595782913
053fd2ae,2025-01-21,14:18,D043,W05,Z 01,Heavy,0.78,57.6,30.0,45.1,474.13,230.0,26.6,On Time,4.0,Foggy,Light,0.53,Motorcycle,False,C1528,PayPal,False,False,False,True,16.59,-16.05,0.2648468916805331
ff45d18a,2025-03-02,16:09,D022,W08,Z26,Same-day,12.16,10.3,27.4,12.3,250.58,23.0,23.9,Slightly Delayed,3.5,Rainy,Moderate,1.05,Van,False,C9208,Invoice,False,True,True,False,29.59,12.95,0.15104731038368902
67b11b1a,2025-03-30,09:59,D043,W05,Z18,Same-day,16.67,33.2,87.8,33.1,384.06,14.0,14.9,Slightly Delayed,3.5,Clear,Light,0.0,Bicycle,False,C6578,Cash,False,True,False,True,38.83,3.91,0.9151629738323647
928ba7de,2025-03-26,13:33,D001,W05,Z04,Standard,2.64,94.3,23.7,16.4,582.12,1.7,19.2,Slightly Delayed,4.0,Cloudy,Moderate,6.31,Truck,False,C3068,Invoice,False,False,True,True,18.03,-0.75,0.5387448746033867
09f2261f,2025-03-02,12:45,D039,W05,Z08,Fragile,1.6,83.8,89.8,98.5,758.38,12.0,13.9,Slightly Delayed,4.0,Foggy,Light,0.0,Bicycle,False,C2539,Invoice,False,True,False,True,20.1,-21.36,0.8387250002773631
af0c2be7,2025-03-05,16:18,D018,W02,Z28,Same-day,26.73,40.8,66.1,42.3,213.21,2.3,24.6,Slightly Delayed,3.5,Clear,Moderate,0.0,Bicycle,False,C2369,Credit Card,False,False,False,True,43.21,-4.06,0.19649807663453434
2d27d6ae,2025-02-03,15:02,D040,W03,Z21,Heavy,1.11,54.1,30.9,98.3,25.36,0.2,14.1,Significantly Delayed,4.0,Clear,Moderate,0.0,Bicycle,False,C9347,Cash,False,False,False,True,21.36,-19.23,0.07815329763128498
21d38c58,2025-03-15,10:00,D025,W08,Z16,Refrigerated,5.59,22.6,35.8,28.8,426.75,16.0,17.0,Slightly Delayed,4.5,Clear,Moderate,1.322597357788623,Truck,False,C8885,Invoice,False,False,False,True,15.36,-9.3,0.04412420683126217
19b20e50,2025-01-03,16:00,D022,W01,Z11,Refrigerated,16.11,21.1,62.7,31.0,991.83,12.0,14.3,Slightly Delayed,3.5,Clear,Light,7.928559784782782,Truck,False,C5322,PayPal,False,False,True,False,32.59,30.17,0.6821995137654853
b9609eb0,2025-02-22,19:42,D004,W03,Z26,Fragile,27.65,51.1,56.8,66.7,592.21,7.0,8.6,Significantly Delayed,3.0,Clear,Moderate,1.12,Van,False,C2631,Invoice,False,False,False,True,15.5,-19.62,0.7052464784277331
cdb5c6a5,2025-03-24,11:23,D036,W01,Z 05,Same-day,0.72,64.4,14.5,36.5,972.41,0.21666666666666667,13.4,Significantly Delayed,4.0,Cloudy,Heavy,0.3,Van,False,C5232,Invoice,False,False,False,True,28.36,-7.27,0.7254314112576705
5fedd44e,2025-01-18,12:27,D013,W02,Z09,Refrigerated,28.87,91.0,42.1,13.8,616.51,17.0,19.0,Slightly Delayed,4.5,Clear,Heavy,0.45789788183054647,Motorcycle,False,C3982,Cash,False,False,True,False,25.75,27.51,0.24533006301452132
a935cfdb,2025-02-14,15:20,D015,W01,Z24,Standard,20.62,15.3,16.8,81.6,788.29,1.0,3.0,Significantly Delayed,3.0,Cloudy,Light,3.4,Van,False,C4426,PayPal,False,True,False,True,24.49,-21.18,0.9386737464312352
4d875add,2025-01-19,15:38,D038,W04,Z07,Heavy,19.74,80.0,87.2,69.6,329.33,9.0,20.16,Significantly Delayed,2.0,Clear,Moderate,2.96,Truck,False,C5539,Invoice,False,False,False,False,26.19,-39.65,0.9682861947360127
782922da,2025-03-17,12:03,D028,W05,Z 15,Standard,22.82,38.6,96.9,24.5,454.18,0.2,14.5,Significantly Delayed,2.5,Clear,Heavy,0.0,Bicycle,False,C5568,Cash,False,False,True,True,10.15,-0.44,0.19438928744259643
6e53a9c7,2025-02-10,12:28,D006,W06,Z28,Refrigerated,10.83,56.1,51.7,33.2,959.07,0.36666666666666664,24.3,Significantly Delayed,4.0,Clear,Moderate,1.8050795063605087,Motorcycle,False,C9815,Invoice,True,False,False,True,26.8,-9.97,0.6063135921209538
e3e2c16c,2025-01-17,09:29,D022,W05,Z 05,Heavy,18.17,64.7,84.5,92.6,382.4,20.0,21.4,Slightly Delayed,4.0,Cloudy,Moderate,0.68,Truck,False,C8601,Cash,True,False,True,True,12.16,-0.67,0.6283659992042869
ae686cfd,2025-02-02,16:24,D045,W01,Z23,Express,10.46,12.8,16.0,44.9,673.96,16.0,15.4,On Time,5.0,Clear,Moderate,0.13,Motorcycle,False,C6167,Cash,False,False,True,True,12.43,18.88,0.40818197702577674
53448986,2025-01-21,10:45,D048,W01,Z 15,Fragile,23.06,20.7,32.1,42.1,613.63,30.0,3.9,On Time,2.5,Clear,Light,0.16,Motorcycle,False,C9945,Invoice,False,False,True,True,24.4,11.14,0.8893312471672888
e28af613,2025-02-09,17:25,D012,W04,Z14,Standard,13.98,87.2,51.4,38.6,16.83,3.0,5.0,Significantly Delayed,2.5,Rainy,Moderate,,Truck,False,C8951,PayPal,False,False,True,True,17.51,,0.2581921846934635
eb913de5,2025-01-09,18:09,D018,W08,Z 10,Standard,8.57,23.6,64.3,23.2,956.5,150.0,19.6,Significantly Delayed,3.5,Snowy,Moderate,0.72,Motorcycle,False,C2957,PayPal,False,False,False,False,15.92,-26.08,0.4737899205005699
cb495496,2025-01-26,17:08,D043,W07,Z 10,Express,18.48,70.4,21.9,72.4,639.51,5.0,8.4,Significantly Delayed,1.5,Rainy,Severe,0.77,Motorcycle,False,C3016,Credit Card,False,False,False,False,27.84,-3.7,0.5830552863570055
2e9f6b71,2025-01-28,09:33,D016,W05,Z19,Refrigerated,2.77,17.5,28.2,25.8,109.19,80.0,11.3,On Time,3.0,Clear,Heavy,0.9280474437955035,Van,False,C1708,PayPal,False,False,False,True,14.42,-17.08,0.5838761614667246
19bd189c,2025-01-24,11:12,D027,W02,Z13,Same-day,2.06,10.8,93.1,40.7,571.44,6.0,7.1,Slightly Delayed,3.0,Cloudy,Light,0.92,Motorcycle,False,C2919,Invoice,False,True,False,True,30.29,-2.93,0.5553658725116999
3b2396fb,2025-02-23,14:48,D023,W08,Z07,Heavy,11.31,29.1,35.6,98.5,536.18,11.0,23.58,Significantly Delayed,2.0,Cloudy,Light,0.0,Bicycle,False,C2624,Invoice,False,False,False,True,24.5,-38.199999999999996,0.7650008688408827
6900d2c8,2025-02-24,11:41,D041,W06,Z18,Heavy,6.39,92.7,52.6,40.7,527.21,0.11666666666666667,10.5,Significantly Delayed,2.5,Clear,Moderate,0.0,Bicycle,False,C1291,PayPal,False,False,False,True,27.1,-19.2,0.05981382952427294
24230817,2025-01-25,08:16,D043,W04,Z13,Same-day,29.52,53.3,46.6,29.1,141.12,13.0,13.6,Slightly Delayed,3.5,Clear,Light,0.0,Bicycle,False,C4435,Credit Card,False,False,False,True,31.74,-9.68,0.7530769304010384
04589a65,2025-03-17,10:54,D021,W08,Z12,Heavy,28.29,42.3,37.0,95.5,442.2,0.2833333333333333,21.7,Significantly Delayed,2.5,Rainy,Moderate,8.39,Truck,False,C7152,Credit Card,False,True,True,False,36.24,6.22,0.8832057818686283
8402b331,2025-02-28,09:24,D029,W04,Z02,Heavy,19.14,26.6,38.2,55.9,774.74,23.0,28.6,Significantly Delayed,3.0,Cloudy,Severe,0.0,Bicycle,False,C9574,Cash,False,False,False,True,30.4,-7.38,0.1207643303294127
e2933976,2025-01-31,15:51,D013,W06,Z19,Heavy,,24.0,74.9,21.9,907.47,20.0,21.3,Slightly Delayed,4.5,Clear,Moderate,2.46,Truck,False,C7026,Credit Card,True,False,False,True,,,0.7159802213046542
e9457722,2025-03-09,16:13,D030,W05,Z27,Same-day,4.3,65.5,34.4,24.7,416.2,13.0,14.2,Slightly Delayed,3.0,Clear,Heavy,0.32,Motorcycle,False,C1368,Credit Card,True,False,False,True,35.56,-5.52,0.08744848817227291
da894a80,2025-03-18,17:52,D024,W04,Z 20,Standard,26.56,88.7,78.4,75.5,609.23,50.0,7.8,On Time,2.0,Clear,Heavy,0.0,Bicycle,False,C5142,Cash,False,False,False,True,22.76,-12.7,0.16795299068369451
0522dbc0,2025-02-20,16:30,D006,W01,Z28,Express,3.4,93.6,10.0,51.1,627.07,110.0,14.1,Significantly Delayed,2.0,Rainy,Moderate,1.05,Motorcycle,False,C6779,Cash,False,False,False,False,37.81,-8.51,0.20823073668332015
de34fd64,2025-02-25,15:07,D005,W05,Z22,Standard,18.39,10.9,29.9,99.9,43.0,120.0,14.0,On Time,4.0,Rainy,Moderate,2.62,Van,False,C9182,Credit Card,False,False,False,True,21.81,-13.63,0.7809487130500583
e87a1733,2025-02-16,16:05,D010,W01,Z 25,Refrigerated,1.37,91.1,76.3,91.5,967.49,2.0,4.4,Significantly Delayed,3.0,Cloudy,Moderate,,Bicycle,False,C4836,Credit Card,False,False,True,True,27.85,,0.4874852787016377
dea8ba7e,2025-03-25,17:26,D039,W08,Z11,Refrigerated,23.41,93.3,30.8,77.2,400.87,10.0,5.0,On Time,,Rainy,Heavy,0.0,Bicycle,False,C9346,Invoice,False,False,False,False,27.45,-6.59,0.20195239033714385
af11a3dd,2025-03-20,14:58,D043,W07,Z03,Standard,9.46,97.0,75.8,81.2,201.43,15.0,15.7,Slightly Delayed,3.5,Clear,Light,0.0,Bicycle,False,C2241,Cash,False,False,False,False,19.03,-18.37,0.07297658874421387
0795deb3,2025-02-03,18:54,D044,W04,Z 05,Refrigerated,0.55,46.4,51.6,27.3,810.72,0.3,19.7,Significantly Delayed,4.0,Clear,Moderate,0.18270101608128653,Motorcycle,False,C2268,Invoice,False,False,True,False,17.9,32.84,0.6744001935255596
